"Year","Country.Code","WBL.Index","Region","Income Group","GDP","Labor.Force.Participation","Edu.pri","Edu.sec","Edu.ter","Wage","Edu.pri_Missing_Rate","Edu.sec_Missing_Rate","Edu.ter_Missing_Rate","Edu_Missing_Rate","Log.GDP"
2006,"MUS",69.375,"Sub-Saharan Africa","Upper middle income",15205.6615966894,35.5687923595465,97.32628,87.79956,23.72473907,84.3397914975078,0.66,0.69,0.12,0.49,9.62948887376531
2006,"MEX",72.5,"Latin America & Caribbean","Upper middle income",20520.318764987,36.0275810800722,96.42918,68.68108,24.17330933,64.9160891508906,0.94,0.44,0.06,0.48,9.92921956451921
2006,"MDA",70,"Europe & Central Asia","Upper middle income",8161.47344724765,52.5434200236522,87.74714,83.05661,58.29431915,50.2277745643996,0.41,0.41,0.75,0.52,9.00730252056226
2006,"MNG",67.5,"East Asia & Pacific","Lower middle income",7499.84803935428,46.9884757951665,91.58423,86.07653,58.04983139,41.6204629477104,0.47,0.62,0.16,0.42,8.92277136504616
2006,"MNE",67.5,"Europe & Central Asia","Upper middle income",16626.2503741328,45.0774225774226,98.85845,91.01731,35.84476089,89.3497631753253,0.64,0.88,0.08,0.53,9.7187982172137
2006,"MAR",73.125,"Middle East & North Africa","Lower middle income",6103.42236328125,25.7017849462306,85.97781,40.11757,11.42271996,33.6481815509062,0.19,0.72,0.03,0.31,8.71676876507919
2006,"MOZ",59.375,"Sub-Saharan Africa","Low income",970.38995609863,53.2096788252241,75.39822,8.01473,2.076440096,3.66797255357611,0.22,0.38,0.22,0.27,6.87872799024385
2006,"MMR",53.75,"East Asia & Pacific","Lower middle income",2377.9025816296,41.2124345900595,88.03024,42.52317,12.88426018,23.278439787519,0.69,0.53,0.75,0.66,7.77439456017052
2006,"NAM",73.75,"Sub-Saharan Africa","Upper middle income",9245.1365329555,46.9369106955659,90.55628,55.86389,6.273990154,59.7957780232146,0.53,0.69,0.41,0.54,9.13196107114426
2006,"NPL",44.375,"South Asia","Lower middle income",2580.23106308364,27.9846091629472,74.78198,41.4615,5.37195015,5.36583680224314,0.88,0.84,0.38,0.7,7.8560217203468
2006,"NLD",89.375,"High income: OECD","High income",59060.7795996575,44.9464640285635,97.96358,89.22556,62.23257828,89.2364614398006,0.5,0.34,0.12,0.32,10.9863392869072
2006,"NZL",89.375,"High income: OECD","High income",41057.0677982683,46.4377519230067,98.05794,95.63183,95.11232758,85.409637009193,0.72,0.66,0.5,0.62,10.6227426314595
2006,"NIC",63.75,"Latin America & Caribbean","Lower middle income",5313.02210348324,33.7785971682894,96.58327,49.42487,17.04763412,51.9954564726644,0.59,0.78,0.47,0.61,8.57810428579234
2006,"NER",53.75,"Sub-Saharan Africa","Low income",1233.87551052205,43.0164951117619,35.20626,6.81181,0.512499988,7.12872544957858,0.28,0.5,0.5,0.43,7.11872544278457
2006,"MKD",68.125,"Europe & Central Asia","Upper middle income",13491.5412116198,39.327666024152,85.81162,77.59176,33.99771881,74.7914404694823,0.44,0.97,0.06,0.49,9.50989230889761
2006,"NOR",94.375,"High income: OECD","High income",84292.5969518394,47.1415795601594,98.9296,97.61611,95.15985107,95.1333967920718,0.5,0.25,0,0.25,11.342061185611
2006,"OMN",32.5,"Middle East & North Africa","High income",41551.1413844552,17.8255254031234,96.17882,87.67758,20.30981064,92.2492119414055,0.56,0.56,0.22,0.45,10.6347043364876
2006,"PAK",38.125,"South Asia","Lower middle income",4042.15457513378,18.3392645197594,53.48415,26.53007,4.081480026,26.7212966568753,0.47,0.66,0.38,0.5,8.30478050169097
2006,"PAN",73.75,"Latin America & Caribbean","High income",16867.9609254194,36.6704712101249,97.61528,66.10004,53.07387924,68.5497589733436,0.53,0.56,0.31,0.47,9.73323058060333
2006,"PRY",91.875,"Latin America & Caribbean","Upper middle income",10290.1008222945,38.0246350079459,92.83664,59.65706,36.08858109,47.6696512031229,0.41,0.5,0.59,0.5,9.23903480292098
2006,"PER",86.875,"Latin America & Caribbean","Upper middle income",8951.54717191217,44.6674229117992,96.29702,70.0323,34.56158066,35.7536223855083,0.62,0.34,0.75,0.57,9.09969337099159
2006,"PHL",72.5,"East Asia & Pacific","Lower middle income",5386.81653712891,38.5133753629621,87.86851,64.82426,32.0728302,50.0737376044137,0.53,0.59,0.19,0.44,8.5918954866775
2006,"POL",66.875,"High income: OECD","High income",21944.5412055884,44.7883739367495,93.28241,93.48714,76.13253784,78.2495057402297,0.47,0.41,0,0.29,9.99631926372702
2006,"PRT",91.875,"High income: OECD","High income",36059.9927165735,47.0435610244327,98.26434,86.70095,66.9743576,76.8290643345422,0.81,0.59,0.5,0.64,10.4929670259561
2006,"QAT",26.25,"Middle East & North Africa","High income",107784.523488672,13.7406730765084,92.0173,85.25507,30.62443924,99.7762521692625,0.62,0.75,0.03,0.47,11.5878986379817
2006,"RUS",73.125,"Europe & Central Asia","Upper middle income",27937.998046875,49.4832431400633,90.19878,92.09739,84.09571075,95.3229599850354,0.72,0.91,0.25,0.62,10.237778771283
2006,"SAU",23.75,"Middle East & North Africa","High income",50638.950583661,14.1608224560957,90.54853,73.8964,36.85134888,98.217897905002,0.81,0.88,0,0.56,10.8324960809815
2006,"SEN",63.75,"Sub-Saharan Africa","Lower middle income",3301.82076160815,34.7071732852087,66.75634,18.11862,3.514100075,18.1781860094425,0.34,0.88,0.44,0.55,8.1025321585863
2006,"SRB",88.125,"Europe & Central Asia","Upper middle income",15246.471198947,43.735238018179,99.8896,90.75612,53.15550995,65.8115021924837,0.52,0.59,0.19,0.43,9.63216894526553
2006,"SVK",76.25,"High income: OECD","High income",23306.5240681178,44.5110924274194,85.8734,87.78335,53.10300064,92.2976167340253,0.47,0.5,0.06,0.34,10.0565315088044
2006,"SVN",88.125,"High income: OECD","High income",35846.3510495346,46.0884488526345,97.66424,92.16514,100,86.3075536901653,0.47,0.38,0,0.28,10.4870249534661
2006,"ZAF",78.75,"Sub-Saharan Africa","Upper middle income",12877.3063105512,46.7659735976435,86.70383,89.8737,20.27774048,67.9298053787661,0.62,0.69,0.53,0.61,9.46329949338376
2006,"ESP",94.375,"High income: OECD","High income",43387.0337261517,42.0304664342947,99.14276,94.68493,76.17263031,86.3812412522993,0.91,0.41,0,0.44,10.677938961475
2006,"LKA",60.625,"South Asia","Lower middle income",7452.74234124518,33.0644812015468,96.26747,85.77321,20.5410347,54.213766634119,0.66,0.88,0.56,0.7,8.91647151293321
2006,"LCA",80.625,"Latin America & Caribbean","Upper middle income",19491.0510737035,44.5495252549325,92.50739,76.11239,17.40173912,74.9858517260894,0.72,0.41,0.38,0.5,9.87776202419922
2006,"VCT",68.125,"Latin America & Caribbean","Upper middle income",12186.1430110348,39.9763945591394,90.18621,96.87738,17.63961983,79.7970963792199,0.94,0.53,0.59,0.69,9.40813682347483
2006,"SWE",90.625,"High income: OECD","High income",53539.1133200087,47.4356103211369,94.94789,99.72326,96.8832016,94.2455584594864,0.78,0.25,0,0.34,10.8881864336206
2006,"CHE",78.125,"High income: OECD","High income",70322.1137674308,45.6418945775764,93.16875,82.9207,43.84864044,86.5015921967428,0.53,0.28,0.03,0.28,11.1608558113479
2006,"SYR",26.25,"Middle East & North Africa","Low income",8828.94590461523,16.7025054896453,67.03999,62.90708,19.94528008,69.6968373784596,0.88,0.41,0.38,0.55,9.0859041672616
2006,"STP",53.75,"Sub-Saharan Africa","Lower middle income",4371.49721644128,34.6724540135378,90.38196,34.0617,3.789160013,22.3016759776536,0.59,0.66,0.66,0.64,8.38308957028679
2006,"TJK",73.125,"Europe & Central Asia","Lower middle income",1965.30020458256,34.9899862363123,97.27026,72.29838,13.60568047,63.4666211809291,0.81,0.62,0.31,0.58,7.58390898720993
2006,"TZA",81.25,"Sub-Saharan Africa","Lower middle income",2253.09326171875,50.5635123173824,96.33842,24.18458,0.896910012,6.36224706322609,0.25,0.91,0.22,0.46,7.72050306983903
2006,"THA",63.75,"East Asia & Pacific","Upper middle income",14457.740966196,45.8874393277204,98.06709,72.82825,46.26576996,43.0007626627496,0.88,0.72,0.25,0.61,9.57905442181101
2006,"TGO",51.25,"Sub-Saharan Africa","Low income",1944.77951063788,47.6375174353653,82.74813,33.45215,5.102519989,5.35867940139856,0.53,0.88,0.47,0.62,7.5734179524406
2006,"TUR",80,"Europe & Central Asia","Upper middle income",17828.5404464035,25.2109136786063,96.19792,73.28097,32.2567215,50.4578234419058,0.5,0.38,0.06,0.31,9.78861193634687
2006,"UGA",46.875,"Sub-Saharan Africa","Low income",1765.03788457066,47.9073229990763,95.35283,18.69281,3.049730062,13.4675654377745,0.88,0.88,0.31,0.69,7.47649383312558
2006,"UKR",66.875,"Europe & Central Asia","Lower middle income",15610.5732421875,51.6127608694427,88.1503,87.58418,79.63549042,80.3106297458797,0.58,0.52,0.19,0.43,9.65576779268397
2006,"GBR",88.75,"High income: OECD","High income",49586.6716820777,45.9818002310494,98.6815,94.19442,68.45662689,91.8748764887966,0.56,0.19,0,0.25,10.8114975270213
2006,"USA",83.75,"High income: OECD","High income",59604.7536359083,45.9961195168971,93.51886,89.18024,100,95.715727837076,0.72,0.72,0.44,0.62,10.9955073859092
2006,"URY",71.25,"Latin America & Caribbean","High income",18872.4353515664,43.902281393395,98.29781,71.12715,56.82469177,73.527101203283,0.69,0.72,0.66,0.69,9.84551067539997
2006,"UZB",67.5,"Europe & Central Asia","Lower middle income",4160.95512970835,38.5985599071365,89.42745,85.67212,8.199669838,64.2273536002956,0.75,0.75,0.25,0.58,8.33374022595081
2007,"ALB",80,"Europe & Central Asia","Upper middle income",9598.64626209865,42.8841946962155,87.34731,85.03466,35.51934814,42.0048234382028,0.66,0.75,0.06,0.49,9.16948152907898
2007,"DZA",55,"Middle East & North Africa","Lower middle income",13920.6940554178,15.7612372593993,94.30325,51.31181,27.99662971,71.3700014061172,0.47,0.91,0.44,0.6,9.5412036258671
2007,"ARG",70,"Latin America & Caribbean","Upper middle income",24877.2493922296,41.053246922938,96.00714,81.83627,81.56743622,80.9342604841564,0.97,0.38,0.25,0.53,10.1217491823289
2007,"ARM",79.375,"Europe & Central Asia","Upper middle income",9525.23146779778,49.5818048729187,89.24942,91.98581,49.69935989,32.0803858320672,0.59,0.84,0.28,0.57,9.16180447959571
2007,"AUS",81.25,"High income: OECD","High income",49853.7179466217,45.1563790491853,97.98201,93.62816,100,90.3453131217626,0.53,0.78,0.53,0.61,10.8168684137726
2007,"AUT",85,"High income: OECD","High income",59096.0126526036,45.8923843080997,88.66398,87.86998,88.64244843,86.4790655956016,0.47,0.44,0.44,0.45,10.9869356547834
2007,"AZE",66.875,"Europe & Central Asia","Upper middle income",13172.5812939603,47.6255498324362,83.05101,88.15416,19.5503006,28.032283107977,0.22,0.97,0.47,0.55,9.48596868593863
2007,"BHS",81.25,"Latin America & Caribbean","High income",35778.7287115087,47.7435741867149,86.97546,87.11506,20.70882034,89.065573381994,0.47,0.44,0.97,0.62,10.4851367749073
2007,"BHR",31.875,"Middle East & North Africa","High income",52691.9326137642,21.0845240206272,91.16974,88.59221,60.63816071,97.6087625918269,0.47,0.28,0.31,0.35,10.8722366195358
2007,"BGD",38.125,"South Asia","Lower middle income",3407.4273502159,25.4426175463113,93.66587,46.63704,5.519889832,21.2043817390141,0.97,0.41,0.28,0.55,8.13400627627787
2007,"BRB",70.625,"Latin America & Caribbean","High income",20571.8104442863,48.3957419821196,95.58731,93.75514,81.14016724,89.459509372403,0.44,0.53,0.75,0.57,9.93172560162176
2007,"BLR",73.125,"Europe & Central Asia","Upper middle income",18349.8719017491,49.7921453831504,94.12549,95.05603,81.47988892,97.7151414108835,0.81,0.75,0.12,0.56,9.81743236743561
2007,"BEL",84.375,"High income: OECD","High income",56494.6927645538,44.6951728583138,97.18781,96.83959,69.3764267,88.4577203665276,0.28,0.28,0.09,0.22,10.9419196799729
2007,"BLZ",76.875,"Latin America & Caribbean","Upper middle income",12900.1113839766,35.5279959418566,93.7401,66.44766,22.01725006,74.3130193120268,0.59,0.44,0.31,0.45,9.46506874043537
2007,"BEN",65.625,"Sub-Saharan Africa","Lower middle income",2652.21841967159,48.108203427477,83.58132,35.61414,3.93159008,13.9929782776812,0.75,0.88,0.16,0.59,7.88352868006345
2007,"BTN",55,"South Asia","Lower middle income",7140.85609157052,42.6347235347171,80.56935,44.87991,3.986289978,22.037316431512,0.5,0.47,0.5,0.49,8.87372797835331
2007,"BWA",61.25,"Sub-Saharan Africa","Upper middle income",15275.6145509753,46.2868153259373,88.32062,63.7512,27.28837013,69.3511178519666,0.34,0.69,0.31,0.45,9.63407847737225
2007,"BRA",79.375,"Latin America & Caribbean","Upper middle income",15657.4795729144,42.8167769411978,92.64555,77.48286,49.71641922,67.5600660854718,0.75,0.72,0.47,0.65,9.65876787497906
2007,"BRN",46.875,"East Asia & Pacific","High income",102248.510372603,39.8651888663659,98.14344,88.49667,18.35800934,93.9053752640364,0.84,0.44,0.12,0.47,11.5351712853616
2007,"BGR",91.25,"Europe & Central Asia","Upper middle income",19168.3536821198,47.0874735303654,95.61473,84.22973,56.82120895,90.5997300846078,0.47,0.38,0,0.28,9.86106812040194
2007,"BFA",76.875,"Sub-Saharan Africa","Low income",1714.76034904509,42.892259882069,49.09273,10.81736,1.515969992,3.91619030057164,0.19,0.38,0.12,0.23,7.44761161356137
2007,"BDI",64.375,"Sub-Saharan Africa","Low income",954.190853889464,51.2170265244966,80.84774,11.83077,2.199660063,3.86131066775364,0.56,0.66,0.31,0.51,6.86191116751865
2007,"CPV",78.125,"Sub-Saharan Africa","Lower middle income",5941.38218091511,40.1963750096137,95.97881,67.19726,10.59617043,39.5480475832486,0.44,0.53,0.41,0.46,8.68986537251952
2007,"KHM",68.75,"East Asia & Pacific","Lower middle income",3041.10471220153,47.572204394735,93.97246,33.68054,4.988180161,20.4460133392357,0.59,0.69,0.28,0.52,8.02030489438379
2007,"CMR",50.625,"Sub-Saharan Africa","Lower middle income",4241.51744722821,48.4214931704394,82.91874,36.95547,6.520929813,9.57960038176165,0.88,0.84,0.34,0.69,8.35291210958742
2007,"CAN",97.5,"High income: OECD","High income",52391.3792619498,47.0787683081536,98.95292,91.93075,74.25917053,88.5630640008721,0.78,0.78,0.19,0.58,10.8665164258003
2007,"TCD",57.5,"Sub-Saharan Africa","Low income",1900.36404487631,42.8755054598362,53.49643,11.97697,0.512790024,1.72802253458408,0.66,0.75,0.53,0.65,7.55032682593037
2007,"CHL",71.875,"High income: OECD","High income",21976.2965482671,37.434621621392,95.01734,88.09875,54.93471909,76.2497129658118,0.66,0.66,0.09,0.47,9.99776522440878
2007,"COL",73.125,"Latin America & Caribbean","Upper middle income",12867.0454097388,39.9623709181142,92.52637,74.20973,36.6350708,55.4551731119872,0.5,0.56,0.12,0.4,9.46250241724131
2007,"HRV",76.25,"Europe & Central Asia","High income",29026.4832548113,44.7863270957185,88.00199,94.58472,55.74969864,80.9415168740718,0.75,0.5,0.09,0.45,10.2759983586277
2007,"CYP",85.625,"Europe & Central Asia","High income",43599.3828125,43.1487590379434,98.08758,96.30041,37.08131027,86.9281638612086,0.44,0.28,0.28,0.33,10.6828212094018
2007,"CZE",75.625,"High income: OECD","High income",39525.9074747408,43.5680882196487,89.15242,88.7365,60.62817001,89.452608707774,0.88,0.75,0,0.54,10.5847369208687
2007,"CIV",69.375,"Sub-Saharan Africa","Lower middle income",4049.26032962496,39.1628281452006,50.48391,24.51976,5.890349865,7.93667692201261,0.56,0.88,0.44,0.62,8.30653643695453
2007,"DNK",91.25,"High income: OECD","High income",63307.6513739038,46.9449556936945,97.2263,90.80236,91.86135864,94.6880104986559,0.44,0.22,0.03,0.23,11.0557772713669
2007,"DOM",78.125,"Latin America & Caribbean","Upper middle income",12879.0658881894,34.6552536216046,87.84546,68.56765,59.82907867,68.5677413627991,0.44,0.47,0.69,0.53,9.46343611518792
2007,"ECU",81.25,"Latin America & Caribbean","Upper middle income",10920.0352242273,39.2028347413173,96.06828,56.61446,40.93994141,46.3700870320474,0.66,0.38,0.78,0.6,9.298446045559
2007,"EGY",38.75,"Middle East & North Africa","Lower middle income",11211.8320229508,24.1797294490625,98.77074,77.41167,25.2448101,47.9976986491692,0.72,0.84,0.34,0.64,9.324814117786
2007,"SLV",81.25,"Latin America & Caribbean","Upper middle income",8404.24674903143,40.5162972981669,94.39786,57.11688,25.9948101,51.7998626250311,0.56,0.47,0.12,0.39,9.03661140282184
2007,"EST",81.875,"High income: OECD","High income",34264.0250402288,48.5894609658409,95.67367,95.10093,86.46417236,96.1430359422216,0.69,0.38,0.03,0.36,10.4418804348012
2007,"SWZ",38.75,"Sub-Saharan Africa","Lower middle income",7591.82935568172,47.2765448157685,81.5829,29.41422,6.624879837,63.207987053951,0.53,0.47,0.62,0.54,8.93495957506127
2007,"ETH",65.625,"Sub-Saharan Africa","Low income",1024.72906692604,45.6613377840175,67.71243,29.95387,1.658349991,7.21030606897307,0.38,0.81,0.41,0.53,6.93315892353525
2007,"FJI",60,"East Asia & Pacific","Upper middle income",10222.1983002783,32.076558019419,96.74774,86.37964,73.1099472,57.4699568846895,0.59,0.66,0.62,0.62,9.23241476003326
2007,"FIN",94.375,"High income: OECD","High income",55162.0332570064,48.229874432206,97.40741,96.13509,100,91.7677036396588,0.31,0.19,0,0.17,10.9180483205514
2007,"FRA",94.375,"High income: OECD","High income",50520.2256819003,47.3146017824157,98.31908,93.42457,59.31235886,92.6152042053148,0.38,0.22,0,0.2,10.8301488374904
2007,"GEO",76.25,"Europe & Central Asia","Upper middle income",9337.98906420101,47.2715929473319,98.79657,92.98594,42.82619095,35.9054612818666,0.75,0.59,0.12,0.49,9.14195328812724
2007,"DEU",81.875,"High income: OECD","High income",53684.5462514737,45.8052275844823,89.43425,89.09741,58.6926918,90.7556319795862,0.47,0.5,0.5,0.49,10.8908990869394
2007,"GHA",72.5,"Sub-Saharan Africa","Lower middle income",3857.86154847605,48.6693829789007,68.22566,40.95638,3.959009886,12.3121225393991,0.44,0.47,0.34,0.42,8.25812748332884
2007,"GRC",73.125,"High income: OECD","High income",40539.1225522666,40.3764021091089,94.53896,86.77027,94.88786316,69.3533849665167,0.22,0.34,0.12,0.23,10.6100474429976
2007,"GTM",71.25,"Latin America & Caribbean","Upper middle income",9389.2652981631,34.5705944361275,92.37835,35.85935,17.74072075,42.5010960824373,0.38,0.53,0.56,0.49,9.1474288250687
2007,"GIN",46.875,"Sub-Saharan Africa","Lower middle income",2478.61319510726,48.9050442330433,61.1535,23.11503,3.702980042,3.79694178022604,0.41,0.72,0.22,0.45,7.81585785727967
2007,"HND",63.75,"Latin America & Caribbean","Lower middle income",5263.15029099578,31.893624058638,82.27979,45.84987,21.30439949,47.4586581380635,0.44,0.84,0.44,0.57,8.56867502331867
2007,"HKG",86.875,"East Asia & Pacific","High income",50981.7608155493,45.9007706445261,94.16782,77.20908,41.74053955,93.905362898788,0.94,0.41,0.28,0.54,10.8392428313392
2007,"HUN",75.625,"High income: OECD","High income",29237.2665948924,45.242118104161,88.91933,90.02103,78.54077148,90.3905802607508,0.31,0.34,0,0.22,10.283233630126
2007,"ISL",94.375,"High income: OECD","High income",57736.0276056747,45.5264198181579,98.35124,91.00058,95.49260712,91.0090418481348,0.47,0.38,0,0.28,10.9636539729461
2007,"IND",66.25,"South Asia","Lower middle income",4129.77837009239,26.2938440080448,90.92672,62.40373,11.28985977,10.6997380932791,0.66,0.97,0.22,0.61,8.32622113553206
2007,"IDN",64.375,"East Asia & Pacific","Upper middle income",7434.48785352221,37.6240462970719,91.99975,65.05054,17.99930954,32.7072146725349,0.25,0.47,0.19,0.3,8.91401947254825
2007,"IRN",26.25,"Middle East & North Africa","Lower middle income",13416.8415056781,19.1458034216973,94.74009,75.81558,32.78824997,43.6547758541752,0.56,0.75,0.22,0.51,9.50434055598556
2007,"IRL",95,"High income: OECD","High income",64842.5884114638,43.0166825335945,97.31237,96.96115,65.08482361,92.6187913920398,0.72,0.41,0,0.38,11.0797333168763
2007,"ITA",89.375,"High income: OECD","High income",53208.8975004236,40.5278163166367,97.58391,93.73659,80.48956299,79.9634792333141,0.78,0.41,0,0.4,10.8819997012669
2007,"JAM",61.875,"Latin America & Caribbean","Upper middle income",10359.3160527934,44.1000939186656,88.5697,79.77297,30.22763062,68.671747523383,0.62,0.56,0.69,0.62,9.24573802237453
2007,"JOR",26.25,"Middle East & North Africa","Lower middle income",9977.75919497734,17.519561297063,86.07493,81.50343,43.26950836,96.5917561569129,0.5,0.59,0.19,0.43,9.20821403241541
2007,"KEN",51.875,"Sub-Saharan Africa","Lower middle income",3970.73349887685,48.9536699575913,78.46248,40.92977,3.266669989,21.9585127103055,0.62,0.72,0.72,0.69,8.28695792796869
2007,"KOR",79.375,"High income: OECD","High income",32897.9651896361,41.1436934543498,99.57721,94.34829,82.67043304,68.2863910358961,0.62,0.25,0,0.29,10.4011964830563
2007,"KWT",26.25,"Middle East & North Africa","High income",79121.5578882189,27.032003405441,92.12699,91.94043,70.1455307,99.6978531046774,0.62,0.47,0.41,0.5,11.2787532949982
2007,"KGZ",76.25,"Europe & Central Asia","Lower middle income",4240.17017797554,45.1990756040368,86.9696,80.67316,43.59315109,55.7546182913391,0.53,0.72,0.06,0.44,8.35259449552064
2007,"LAO",73.75,"East Asia & Pacific","Lower middle income",3881.53736632657,47.002497273315,82.37669,32.74447,9.585780144,9.89375879173762,0.19,0.22,0.06,0.16,8.26424417927185
2007,"LVA",94.375,"High income: OECD","High income",25494.7010636067,48.7519394496139,96.83931,92.48556,95.541008,91.087633125584,0.72,0.69,0.12,0.51,10.1462651311934
2007,"LSO",72.5,"Sub-Saharan Africa","Lower middle income",2381.02024562073,46.4962779271668,85.82598,33.34809,13.05667019,61.4659612593893,0.19,0.25,0.41,0.28,7.77570424930009
2007,"LTU",88.75,"High income: OECD","High income",26458.0528780697,49.7327058591436,95.18639,98.05013,100,88.3061303529933,0.94,0.41,0.03,0.46,10.1833536425487
2007,"LUX",88.75,"High income: OECD","High income",131936.412666174,43.2455612123866,97.01571,85.78138,10.51222992,93.7854421407053,0.5,0.38,0.56,0.48,11.7900829426571
2007,"MDG",55.625,"Sub-Saharan Africa","Low income",1692.75470716424,48.5800837450125,77.78632,21.8651,3.020849943,8.48111519311838,0.78,0.66,0.09,0.51,7.43470306376171
2007,"MWI",60,"Sub-Saharan Africa","Low income",1237.27386520012,50.350786171809,97.08693,23.63527,0.303799987,30.2144665735871,0.97,0.44,0.53,0.65,7.12147364461201
2007,"MYS",46.875,"East Asia & Pacific","Upper middle income",21444.4857715028,35.0774306009242,96.08308,76.86121,34.65845108,77.2822633464754,0.47,0.38,0.22,0.35,9.97326944866472
2007,"MLI",49.375,"Sub-Saharan Africa","Low income",2118.31479350269,42.4414836045081,54.17564,21.57878,3.104909897,6.48530809371042,0.5,0.66,0.28,0.48,7.65884810481031
2007,"MLT",75,"Middle East & North Africa","High income",34228.357376985,32.6718550437471,99.13231,81.22545,41.20658112,92.8353300446324,0.78,0.25,0,0.34,10.4408389576695
2007,"MRT",41.875,"Sub-Saharan Africa","Lower middle income",6284.70209595667,31.8673223314297,77.32357,20.85681,2.226399899,28.2419688584266,0.28,0.62,0.16,0.35,8.74603282456358
2007,"MUS",69.375,"Sub-Saharan Africa","Upper middle income",15871.3026347781,35.2119947275923,97.32628,87.79956,26.52347946,83.7074454839743,0.66,0.69,0.12,0.49,9.6723308965542
2007,"MEX",72.5,"Latin America & Caribbean","Upper middle income",21217.1429838512,36.3088299068912,96.42918,70.21508,24.79622078,64.780319762981,0.94,0.44,0.06,0.48,9.96261189579617
2007,"MDA",76.25,"Europe & Central Asia","Upper middle income",8577.02858037286,53.3136059045901,87.03107,81.85387,58.29431915,48.9266150684495,0.41,0.41,0.75,0.52,9.05695939689371
2007,"MNG",67.5,"East Asia & Pacific","Lower middle income",8043.99678108557,46.9151536453372,88.482,86.07653,58.28609848,41.5101389707256,0.47,0.62,0.16,0.42,8.99280565931274
2007,"MNE",67.5,"Europe & Central Asia","Upper middle income",18028.1016543483,45.0478516598545,96.79964,91.01731,42.52735901,89.4751798847374,0.64,0.88,0.08,0.53,9.79974248990604
2007,"MAR",73.125,"Middle East & North Africa","Lower middle income",6488.673828125,25.9281076273151,87.54116,42.94471,11.09092999,34.4137823481052,0.19,0.72,0.03,0.31,8.77796755082732
2007,"MOZ",59.375,"Sub-Saharan Africa","Low income",1041.80471709595,53.0637658271804,80.40001,9.48448,2.389590025,3.87103543042007,0.22,0.38,0.22,0.27,6.94966920553967
2007,"MMR",53.75,"East Asia & Pacific","Lower middle income",2669.32700379981,40.9237707458441,89.43049,43.2794,12.88426018,24.3965755292647,0.69,0.53,0.75,0.66,7.88995621722831
2007,"NAM",73.75,"Sub-Saharan Africa","Upper middle income",9773.29833199798,47.1617277489922,92.10783,57.81182,10.72585011,59.9656392117231,0.53,0.69,0.41,0.54,9.18751160038433
2007,"NPL",44.375,"South Asia","Lower middle income",2641.34799494749,28.62898676804,74.78198,41.4615,7.991250038,5.50589490060892,0.88,0.84,0.38,0.7,7.87942319289119
2007,"NLD",89.375,"High income: OECD","High income",61051.8445844706,45.2622903009016,98.9655,89.17282,63.2201004,89.3075945598154,0.5,0.34,0.12,0.32,11.0194950727936
2007,"NZL",91.875,"High income: OECD","High income",41687.0101397886,46.645451913714,98.05794,95.63183,95.11232758,85.5056561739831,0.72,0.66,0.5,0.62,10.6379688398194
2007,"NIC",63.75,"Latin America & Caribbean","Lower middle income",5455.30615507295,34.3053052954687,96.45125,52.40421,17.04763412,51.9699140892293,0.59,0.78,0.47,0.61,8.60452731141545
2007,"NER",53.75,"Sub-Saharan Africa","Low income",1260.12046671298,42.9292396302325,36.6388,6.81181,0.518729985,7.31338454591472,0.28,0.5,0.5,0.43,7.13975586408474
2007,"MKD",76.875,"Europe & Central Asia","Upper middle income",14263.1497381003,39.7114392096144,84.90015,77.59176,39.44453049,77.6115863543858,0.44,0.97,0.06,0.49,9.56550465711129
2007,"NOR",94.375,"High income: OECD","High income",85674.6331554661,47.3035417786727,99.1521,97.79597,94.80264282,95.3605480213295,0.5,0.25,0,0.25,11.3583237369164
2007,"OMN",32.5,"Middle East & North Africa","High income",42540.4398485334,17.747871884081,96.17882,87.67758,21.80228043,92.8062593498445,0.56,0.56,0.22,0.45,10.6582339351145
2007,"PAK",38.125,"South Asia","Lower middle income",4185.86655659206,18.699199391779,58.72754,27.99058,4.614659786,25.0142139273999,0.47,0.66,0.38,0.5,8.33970789462328
2007,"PAN",73.75,"Latin America & Caribbean","High income",18190.2741172461,37.1546459370012,96.30659,66.10004,53.02384186,69.7920281350764,0.53,0.56,0.31,0.47,9.80869731398745
2007,"PRY",91.875,"Latin America & Caribbean","Upper middle income",10672.9933252368,39.2554454088152,90.97908,60.29087,36.08858109,47.4536047603044,0.41,0.5,0.59,0.5,9.27556553156456
2007,"PER",86.875,"Latin America & Caribbean","Upper middle income",9549.6124361264,45.0673338315268,96.29702,74.32157,74.60675812,37.1023925993281,0.62,0.34,0.75,0.57,9.16436056085589
2007,"PHL",72.5,"East Asia & Pacific","Lower middle income",5578.57225112139,38.6064559845923,88.2367,65.45874,32.35308838,50.9910966481261,0.53,0.59,0.19,0.44,8.62686739493189
2007,"POL",66.875,"High income: OECD","High income",23320.3387068422,44.7198754188916,93.32975,93.00691,78.23332977,79.0962008087476,0.47,0.41,0,0.29,10.0571240447706
2007,"PRT",91.875,"High income: OECD","High income",36579.9550483063,47.3153982840724,98.26434,93.54674,66.9743576,77.1499077710229,0.81,0.59,0.5,0.64,10.507283030087
2007,"QAT",26.25,"Middle East & North Africa","High income",115383.744094709,12.135712898169,90.6385,91.7859,31.73374939,99.7408731904152,0.62,0.75,0.03,0.47,11.6560274240978
